,date_hour,available_bike_stands,temperature,relative_humidity,dew_point
2446,2024-03-16 18:00:00,21,10.6,75.0,6.4
2447,2024-03-16 19:00:00,22,11.4,73.0,6.7
2448,2024-03-16 20:00:00,19,10.6,74.0,6.2
2449,2024-03-16 21:00:00,21,9.4,78.0,5.8
2450,2024-03-16 22:00:00,12,9.1,79.0,5.7
2451,2024-03-16 23:00:00,13,8.8,78.0,5.1
2452,2024-03-17 00:00:00,16,8.9,76.0,4.9
2453,2024-03-17 01:00:00,14,7.9,81.0,4.9
2454,2024-03-17 02:00:00,13,7.2,84.0,4.7
2455,2024-03-17 03:00:00,16,6.6,86.0,4.4
2456,2024-03-17 04:00:00,20,5.5,89.0,3.8
2457,2024-03-17 05:00:00,22,5.6,87.0,3.6
2458,2024-03-17 06:00:00,22,5.9,86.0,3.7
2459,2024-03-17 07:00:00,22,7.7,84.0,5.1
2460,2024-03-17 08:00:00,22,10.0,73.0,5.4
2461,2024-03-17 09:00:00,21,11.8,63.0,5.0
2462,2024-03-17 10:00:00,19,13.0,65.0,6.6
2463,2024-03-17 11:00:00,21,14.4,58.0,6.3
2464,2024-03-17 12:00:00,18,15.9,54.0,6.6
2465,2024-03-17 13:00:00,17,16.2,51.0,6.1
2466,2024-03-17 16:00:00,19,16.2,52.0,6.3
2467,2024-03-17 17:00:00,10,14.2,64.0,7.5
2468,2024-03-17 18:00:00,8,11.7,79.0,8.2
2469,2024-03-17 19:00:00,3,10.2,84.0,7.6
2470,2024-03-17 20:00:00,1,9.1,88.0,7.3
2471,2024-03-17 21:00:00,0,9.2,84.0,6.7
2472,2024-03-17 22:00:00,1,9.1,81.0,6.0
2473,2024-03-17 23:00:00,0,8.4,84.0,5.8
2474,2024-03-18 00:00:00,1,8.3,80.0,5.1
2475,2024-03-18 01:00:00,1,7.8,82.0,5.0
2476,2024-03-18 02:00:00,1,7.8,78.0,4.2
2477,2024-03-18 03:00:00,2,7.4,81.0,4.4
2478,2024-03-18 04:00:00,2,7.3,80.0,4.1
2479,2024-03-18 05:00:00,0,6.9,82.0,4.0
2480,2024-03-18 06:00:00,8,6.8,83.0,4.2
2481,2024-03-18 07:00:00,18,7.8,76.0,3.8
2482,2024-03-18 08:00:00,21,8.4,70.0,3.3
2483,2024-03-18 09:00:00,8,9.1,66.0,3.1
2484,2024-03-18 10:00:00,16,10.2,59.0,2.5
2485,2024-03-18 11:00:00,20,10.9,56.0,2.5
2486,2024-03-18 12:00:00,21,11.6,57.0,3.4
2487,2024-03-18 13:00:00,20,12.3,56.0,3.8
2488,2024-03-18 14:00:00,17,12.4,56.0,3.9
2489,2024-03-18 15:00:00,20,12.2,56.0,3.7
2490,2024-03-18 16:00:00,10,11.8,58.0,3.8
2491,2024-03-18 17:00:00,1,10.9,60.0,3.5
2492,2024-03-18 18:00:00,7,10.3,67.0,4.4
2493,2024-03-18 19:00:00,7,9.9,72.0,5.0
2494,2024-03-18 20:00:00,4,9.3,72.0,4.5
2495,2024-03-18 21:00:00,0,8.9,75.0,4.8
2496,2024-03-18 22:00:00,1,8.6,77.0,4.7
2497,2024-03-18 23:00:00,3,8.2,79.0,4.8
2498,2024-03-19 00:00:00,2,7.2,63.0,0.6
2499,2024-03-19 01:00:00,2,6.3,61.0,-0.6
2500,2024-03-19 02:00:00,3,5.8,63.0,-0.8
2501,2024-03-19 03:00:00,3,5.3,63.0,-1.2
2502,2024-03-19 04:00:00,3,5.0,64.0,-1.2
2503,2024-03-19 05:00:00,5,4.7,63.0,-1.7
2504,2024-03-19 06:00:00,9,4.5,62.0,-2.2
2505,2024-03-19 07:00:00,10,4.2,63.0,-2.2
2506,2024-03-19 08:00:00,6,4.6,58.0,-3.0
2507,2024-03-19 09:00:00,0,5.7,53.0,-3.2
2508,2024-03-19 10:00:00,15,7.2,49.0,-2.9
2509,2024-03-19 11:00:00,18,8.4,47.0,-2.3
2510,2024-03-19 12:00:00,20,9.4,47.0,-1.4
2511,2024-03-19 13:00:00,18,10.1,47.0,-0.7
2512,2024-03-19 14:00:00,18,10.4,47.0,-0.4
2513,2024-03-19 15:00:00,12,10.4,48.0,-0.2
2514,2024-03-19 16:00:00,18,9.9,51.0,0.2
2515,2024-03-19 17:00:00,9,8.9,55.0,0.4
2516,2024-03-19 18:00:00,17,6.7,68.0,1.2
2517,2024-03-19 19:00:00,20,5.0,73.0,0.6
2518,2024-03-19 20:00:00,8,4.8,72.0,0.2
2519,2024-03-19 21:00:00,1,4.3,74.0,0.1
2520,2024-03-19 22:00:00,2,3.8,76.0,0.0
2521,2024-03-19 23:00:00,3,3.3,76.0,-0.5
2522,2024-03-20 00:00:00,5,2.1,85.0,-0.2
2523,2024-03-20 01:00:00,21,2.1,85.0,-0.2
2524,2024-03-20 02:00:00,22,1.6,86.0,-0.5
2525,2024-03-20 03:00:00,22,1.2,89.0,-0.4
2526,2024-03-20 04:00:00,21,0.9,91.0,-0.4
2527,2024-03-20 05:00:00,21,1.0,89.0,-0.6
2528,2024-03-20 06:00:00,22,1.0,90.0,-0.5
2529,2024-03-20 07:00:00,13,2.6,87.0,0.7
2530,2024-03-20 08:00:00,19,5.4,73.0,0.9
2531,2024-03-20 09:00:00,13,7.7,62.0,0.9
2532,2024-03-20 10:00:00,19,9.9,63.0,3.2
2533,2024-03-20 11:00:00,19,12.3,59.0,4.5
2534,2024-03-20 12:00:00,22,13.6,55.0,4.8
2535,2024-03-20 13:00:00,22,14.3,55.0,5.4
2536,2024-03-20 14:00:00,21,14.4,57.0,6.0
2537,2024-03-20 15:00:00,15,14.2,58.0,6.1
2538,2024-03-20 16:00:00,1,13.4,61.0,6.0
